CHROM	TYPE	START	END	STRAND	transcript_id	gene_id	gene_type	gene_name
16	gene	3049903	3050390	+	ENSG00000270097.1	ENSG00000270097.1	lincRNA	LA16c-380H5.3
16	gene	3051301	3052017	+	ENSG00000270168.1	ENSG00000270168.1	lincRNA	LA16c-380H5.4
16	gene	3053432	3055102	-	ENSG00000262362.1	ENSG00000262362.1	sense_overlapping	LA16c-380H5.2
16	gene	3056121	3057386	+	ENSG00000272079.1	ENSG00000272079.1	lincRNA	LA16c-380H5.5
16	gene	3062457	3064506	+	ENSG00000213937.3	ENSG00000213937.3	protein_coding	CLDN9
16	gene	3064713	3070072	-	ENSG00000184697.6	ENSG00000184697.6	protein_coding	CLDN6
16	gene	3068446	3072384	+	ENSG00000006327.9	ENSG00000006327.9	protein_coding	TNFRSF12A
16	gene	3072621	3074287	-	ENSG00000103145.6	ENSG00000103145.6	protein_coding	HCFC1R1
16	gene	3074028	3077756	+	ENSG00000131652.9	ENSG00000131652.9	protein_coding	THOC6
16	gene	3077683	3086927	-	ENSG00000162069.10	ENSG00000162069.10	protein_coding	CCDC64B
16	gene	3082482	3089134	+	ENSG00000205890.3	ENSG00000205890.3	antisense	RP11-473M20.5
16	gene	3096682	3110727	+	ENSG00000008516.12	ENSG00000008516.12	protein_coding	MMP25
16	gene	3101992	3109371	-	ENSG00000261971.2	ENSG00000261971.2	antisense	RP11-473M20.7
16	gene	3115298	3131908	+	ENSG00000008517.12	ENSG00000008517.12	protein_coding	IL32
16	gene	3119524	3119652	+	ENSG00000252561.1	ENSG00000252561.1	snRNA	RNU1-125P
16	gene	3126912	3137101	-	ENSG00000262370.1	ENSG00000262370.1	lincRNA	RP11-473M20.9
16	gene	3136144	3136301	+	ENSG00000200204.1	ENSG00000200204.1	snRNA	RNU1-22P
16	gene	3138891	3149318	-	ENSG00000130182.3	ENSG00000130182.3	protein_coding	ZSCAN10
16	gene	3156765	3159577	+	ENSG00000263011.1	ENSG00000263011.1	sense_overlapping	RP11-473M20.11
16	gene	3160461	3165599	-	ENSG00000263214.1	ENSG00000263214.1	antisense	ZNF205-AS1
16	gene	3162561	3170518	+	ENSG00000122386.6	ENSG00000122386.6	protein_coding	ZNF205
16	gene	3166043	3184883	-	ENSG00000263072.1	ENSG00000263072.1	antisense	RP11-473M20.14
16	gene	3179778	3192806	+	ENSG00000085644.9	ENSG00000085644.9	protein_coding	ZNF213
16	gene	3194220	3199964	+	ENSG00000228146.2	ENSG00000228146.2	protein_coding	CASP16
16	gene	3206737	3207484	-	ENSG00000261889.1	ENSG00000261889.1	lincRNA	RP11-473M20.16
16	gene	3231233	3234018	-	ENSG00000262521.1	ENSG00000262521.1	lincRNA	AJ003147.8
16	gene	3238212	3274779	+	ENSG00000262668.1	ENSG00000262668.1	antisense	AJ003147.9
16	gene	3254247	3255188	+	ENSG00000168124.2	ENSG00000168124.2	protein_coding	OR1F1
16	gene	3265562	3266546	+	ENSG00000203581.6	ENSG00000203581.6	pseudogene	OR1F2P
16	gene	3272325	3286221	-	ENSG00000010539.7	ENSG00000010539.7	protein_coding	ZNF200
16	gene	3292028	3306627	-	ENSG00000103313.7	ENSG00000103313.7	protein_coding	MEFV
16	gene	3313743	3351401	+	ENSG00000006194.6	ENSG00000006194.6	protein_coding	ZNF263
16	gene	3348832	3355729	-	ENSG00000140993.6	ENSG00000140993.6	protein_coding	TIGD7
16	gene	3355406	3368852	+	ENSG00000162086.10	ENSG00000162086.10	protein_coding	ZNF75A
16	gene	3357573	3358393	-	ENSG00000262899.1	ENSG00000262899.1	antisense	LA16c-360H6.3
16	gene	3358609	3358816	+	ENSG00000262554.1	ENSG00000262554.1	pseudogene	LA16c-360H6.2
16	gene	3373192	3373925	-	ENSG00000262316.1	ENSG00000262316.1	pseudogene	RP11-433P17.1
16	gene	3405889	3406924	+	ENSG00000168158.2	ENSG00000168158.2	protein_coding	OR2C1
16	gene	3415099	3536960	+	ENSG00000262621.2	ENSG00000262621.2	protein_coding	NAA60
16	gene	3417719	3419246	-	ENSG00000262118.1	ENSG00000262118.1	pseudogene	RP11-433P17.3
16	gene	3419957	3420906	-	ENSG00000263177.1	ENSG00000263177.1	pseudogene	RP11-433P17.2
16	gene	3421053	3422283	-	ENSG00000232196.2	ENSG00000232196.2	protein_coding	MTRNR2L4
16	gene	3432085	3451065	-	ENSG00000140987.15	ENSG00000140987.15	protein_coding	ZSCAN32
16	gene	3451235	3459370	+	ENSG00000103343.8	ENSG00000103343.8	protein_coding	ZNF174
16	gene	10499800	10500074	+	ENSG00000264305.1	ENSG00000264305.1	misc_RNA	RN7SL99P
16	gene	10590129	10590231	+	ENSG00000199482.1	ENSG00000199482.1	snRNA	RNU6-633P
16	gene	10608699	10622059	-	ENSG00000260468.1	ENSG00000260468.1	lincRNA	RP11-27M24.3
16	gene	10622279	10674555	-	ENSG00000213853.5	ENSG00000213853.5	protein_coding	EMP2
16	gene	10623297	10625939	+	ENSG00000256013.1	ENSG00000256013.1	antisense	RP11-27M24.1
16	gene	10670356	10672040	-	ENSG00000260310.1	ENSG00000260310.1	sense_intronic	RP11-27M24.2
16	gene	10721358	10788802	-	ENSG00000153060.3	ENSG00000153060.3	protein_coding	TEKT5
16	gene	10785130	10786830	+	ENSG00000263279.1	ENSG00000263279.1	antisense	RP11-109M19.1
16	gene	10812490	10813619	-	ENSG00000263241.1	ENSG00000263241.1	pseudogene	RP11-109M19.4
16	gene	10813690	10813872	+	ENSG00000262107.1	ENSG00000262107.1	pseudogene	RP11-109M19.5
16	gene	10813872	10815321	-	ENSG00000261904.1	ENSG00000261904.1	pseudogene	RP11-109M19.3
16	gene	10815555	10816925	-	ENSG00000262322.1	ENSG00000262322.1	pseudogene	RP11-109M19.2
16	gene	10816922	10817212	-	ENSG00000262259.1	ENSG00000262259.1	pseudogene	CTD-2318B16.4
16	gene	10817281	10817623	-	ENSG00000263196.1	ENSG00000263196.1	pseudogene	CTD-2318B16.3
16	gene	10817693	10818474	-	ENSG00000262158.1	ENSG00000262158.1	pseudogene	CTD-2318B16.2
16	gene	10818477	10819153	-	ENSG00000262381.1	ENSG00000262381.1	pseudogene	CTD-2318B16.1
16	gene	10837643	10863208	+	ENSG00000103274.6	ENSG00000103274.6	protein_coding	NUBP1
16	gene	10854776	10912651	-	ENSG00000166676.10	ENSG00000166676.10	protein_coding	TVP23A
16	gene	10934241	10935401	-	ENSG00000262488.1	ENSG00000262488.1	pseudogene	RP11-876N24.1
16	gene	10958771	10982609	-	ENSG00000262151.1	ENSG00000262151.1	antisense	RP11-876N24.2
16	gene	10971055	11026079	+	ENSG00000179583.13	ENSG00000179583.13	protein_coding	CIITA
16	gene	11022748	11036317	-	ENSG00000182108.5	ENSG00000182108.5	protein_coding	DEXI
16	gene	11032743	11033901	-	ENSG00000263013.1	ENSG00000263013.1	sense_intronic	RP11-876N24.5
16	gene	11034576	11036878	+	ENSG00000262222.1	ENSG00000262222.1	antisense	RP11-876N24.4
16	gene	11038345	11276046	+	ENSG00000038532.10	ENSG00000038532.10	protein_coding	CLEC16A
16	gene	11120881	11121620	+	ENSG00000229917.2	ENSG00000229917.2	pseudogene	AC007014.1
16	gene	11160353	11164959	-	ENSG00000262020.1	ENSG00000262020.1	antisense	RP11-66H6.3
16	gene	11290034	11318373	+	ENSG00000263033.1	ENSG00000263033.1	lincRNA	RP11-396B14.2
16	gene	11336510	11337409	+	ENSG00000263179.1	ENSG00000263179.1	pseudogene	HNRNPCP4
16	gene	11343476	11445619	+	ENSG00000175643.7	ENSG00000175643.7	protein_coding	RMI2
16	gene	11348262	11350036	-	ENSG00000185338.4	ENSG00000185338.4	protein_coding	SOCS1
16	gene	11361605	11363390	-	ENSG00000178279.3	ENSG00000178279.3	protein_coding	TNP2
16	gene	11367144	11367452	-	ENSG00000178257.2	ENSG00000178257.2	protein_coding	PRM3
16	gene	11367970	11368093	-	ENSG00000212228.1	ENSG00000212228.1	snoRNA	SNORA48
16	gene	11369496	11370337	-	ENSG00000122304.6	ENSG00000122304.6	protein_coding	PRM2
16	gene	11374693	11375207	-	ENSG00000175646.3	ENSG00000175646.3	protein_coding	PRM1
16	gene	11387067	11387170	+	ENSG00000238409.1	ENSG00000238409.1	snoRNA	snoU13
16	gene	11400297	11400384	-	ENSG00000221801.1	ENSG00000221801.1	miRNA	MIR548H2
16	gene	11408924	11409035	+	ENSG00000199668.1	ENSG00000199668.1	misc_RNA	Y_RNA
16	gene	11435666	11439068	-	ENSG00000263080.1	ENSG00000263080.1	antisense	RP11-485G7.5
16	gene	11442000	11443178	-	ENSG00000262703.1	ENSG00000262703.1	antisense	RP11-485G7.6
16	gene	11442584	11442653	+	ENSG00000238774.1	ENSG00000238774.1	miRNA	AC009121.1
16	gene	11474716	11474975	-	ENSG00000262636.1	ENSG00000262636.1	pseudogene	CTD-3088G3.4
17	gene	40962152	40985367	-	ENSG00000126581.8	ENSG00000126581.8	protein_coding	BECN1
17	gene	40996617	41002724	+	ENSG00000131480.4	ENSG00000131480.4	protein_coding	AOC2
17	gene	41003201	41010147	+	ENSG00000131471.2	ENSG00000131471.2	protein_coding	AOC3
17	gene	41017939	41026386	+	ENSG00000260105.2	ENSG00000260105.2	pseudogene	AOC4P
17	gene	41026687	41050751	-	ENSG00000213373.3	ENSG00000213373.3	lincRNA	LINC00671
17	gene	41043355	41043452	-	ENSG00000252039.1	ENSG00000252039.1	snRNA	RNU6-287P
17	gene	41052814	41065386	+	ENSG00000131482.5	ENSG00000131482.5	protein_coding	G6PC
17	gene	41084865	41084959	-	ENSG00000200510.1	ENSG00000200510.1	misc_RNA	RNY4P2
17	gene	41092592	41092719	-	ENSG00000212149.1	ENSG00000212149.1	snoRNA	SNORA40
17	gene	41102543	41132545	-	ENSG00000108825.13	ENSG00000108825.13	protein_coding	PTGES3L-AARSD1
17	gene	41102543	41116515	-	ENSG00000266967.2	ENSG00000266967.2	protein_coding	AARSD1
17	gene	41120105	41132545	-	ENSG00000267060.1	ENSG00000267060.1	protein_coding	PTGES3L
17	gene	41127706	41129292	-	ENSG00000267230.1	ENSG00000267230.1	sense_intronic	RP11-376M2.2
17	gene	41132582	41145707	+	ENSG00000198863.3	ENSG00000198863.3	protein_coding	RUNDC1
17	gene	41149933	41150024	-	ENSG00000200127.1	ENSG00000200127.1	misc_RNA	Y_RNA
17	gene	41150290	41154976	+	ENSG00000131469.8	ENSG00000131469.8	protein_coding	RPL27
17	gene	41158742	41166473	+	ENSG00000068079.3	ENSG00000068079.3	protein_coding	IFI35
17	gene	41166622	41177140	-	ENSG00000108828.11	ENSG00000108828.11	protein_coding	VAT1
17	gene	41177258	41184057	+	ENSG00000108830.7	ENSG00000108830.7	protein_coding	RND2
17	gene	41181274	41184051	+	ENSG00000267267.1	ENSG00000267267.1	lincRNA	CTD-3199J23.4
17	gene	41196312	41277500	-	ENSG00000012048.15	ENSG00000012048.15	protein_coding	BRCA1
17	gene	41231319	41231797	+	ENSG00000240828.1	ENSG00000240828.1	pseudogene	RPL21P4
17	gene	41277627	41305688	+	ENSG00000198496.6	ENSG00000198496.6	pseudogene	NBR2
17	gene	41296973	41297272	+	ENSG00000267681.1	ENSG00000267681.1	pseudogene	CTD-3199J23.6
17	gene	41316200	41322420	-	ENSG00000267002.1	ENSG00000267002.1	lincRNA	RP11-242D8.1
17	gene	41320187	41320266	-	ENSG00000267595.1	ENSG00000267595.1	pseudogene	RP11-242D8.2
17	gene	41321897	41322094	-	ENSG00000267340.1	ENSG00000267340.1	pseudogene	RP11-242D8.3
17	gene	41322498	41363708	+	ENSG00000188554.9	ENSG00000188554.9	protein_coding	NBR1
17	gene	41363854	41372061	+	ENSG00000184988.4	ENSG00000184988.4	protein_coding	TMEM106A
17	gene	41368960	41383338	-	ENSG00000236383.3	ENSG00000236383.3	processed_transcript	LINC00854
17	gene	41447213	41466567	-	ENSG00000188825.9	ENSG00000188825.9	lincRNA	LINC00910
17	gene	41473361	41473459	-	ENSG00000252882.1	ENSG00000252882.1	snRNA	RNU6-1137P
17	gene	41476327	41478505	+	ENSG00000175906.4	ENSG00000175906.4	protein_coding	ARL4D
17	gene	41522075	41528568	+	ENSG00000267151.2	ENSG00000267151.2	lincRNA	MIR2117
17	gene	41522875	41522981	+	ENSG00000252279.1	ENSG00000252279.1	snRNA	RNU6-406P
17	gene	41550953	41551058	+	ENSG00000252729.1	ENSG00000252729.1	snRNA	RNU6-971P
17	gene	41553566	41554033	+	ENSG00000237888.1	ENSG00000237888.1	pseudogene	AC087650.1
17	gene	41561233	41621831	+	ENSG00000067596.6	ENSG00000067596.6	protein_coding	DHX8
17	gene	41605212	41656988	-	ENSG00000175832.8	ENSG00000175832.8	protein_coding	ETV4
17	gene	41622153	41687706	+	ENSG00000267747.1	ENSG00000267747.1	antisense	RP11-392O1.4
17	gene	41717756	41739322	-	ENSG00000005102.8	ENSG00000005102.8	protein_coding	MEOX1
17	gene	41757641	41783252	+	ENSG00000267440.1	ENSG00000267440.1	lincRNA	CTC-501O10.1
17	gene	41795682	41797804	-	ENSG00000267253.1	ENSG00000267253.1	pseudogene	RP11-209M4.1
17	gene	41825568	41825631	+	ENSG00000215964.1	ENSG00000215964.1	miRNA	AC055813.1
17	gene	41831099	41836156	-	ENSG00000167941.2	ENSG00000167941.2	protein_coding	SOST
17	gene	41843489	41856356	-	ENSG00000108861.4	ENSG00000108861.4	protein_coding	DUSP3
17	gene	41857803	41864980	+	ENSG00000231256.3	ENSG00000231256.3	protein_coding	C17orf105
17	gene	41860172	41862050	-	ENSG00000267604.1	ENSG00000267604.1	antisense	RP5-905N1.2
17	gene	41878167	41910538	-	ENSG00000161647.14	ENSG00000161647.14	protein_coding	MPP3
17	gene	41924516	41940997	+	ENSG00000161649.8	ENSG00000161649.8	protein_coding	CD300LG
17	gene	41952725	41987068	-	ENSG00000108852.10	ENSG00000108852.10	protein_coding	MPP2
17	gene	41991801	42000369	-	ENSG00000267166.1	ENSG00000267166.1	antisense	RP11-527L4.5
17	gene	41994576	41995326	+	ENSG00000267496.2	ENSG00000267496.2	protein_coding	FAM215A
17	gene	42004931	42009990	+	ENSG00000267420.1	ENSG00000267420.1	lincRNA	RP11-527L4.6
17	gene	72517313	72527613	-	ENSG00000178789.4	ENSG00000178789.4	protein_coding	CD300LB
17	gene	72537247	72542282	-	ENSG00000167850.3	ENSG00000167850.3	protein_coding	CD300C
17	gene	72545538	72548876	-	ENSG00000236770.1	ENSG00000236770.1	pseudogene	AC079325.5
17	gene	72556855	72563482	-	ENSG00000231027.1	ENSG00000231027.1	pseudogene	AC079325.6
17	gene	72575504	72588422	-	ENSG00000204345.1	ENSG00000204345.1	protein_coding	CD300LD
17	gene	72580818	72590348	+	ENSG00000182352.4	ENSG00000182352.4	protein_coding	C17orf77
17	gene	72595979	72603368	+	ENSG00000261222.2	ENSG00000261222.2	lincRNA	CTD-2006K23.1
17	gene	72606026	72619897	-	ENSG00000186407.4	ENSG00000186407.4	protein_coding	CD300E
17	gene	72666717	72743474	+	ENSG00000172794.15	ENSG00000172794.15	protein_coding	RAB37
17	gene	72668851	72673739	-	ENSG00000264659.1	ENSG00000264659.1	antisense	CTD-2006K23.2
17	gene	72690452	72709117	-	ENSG00000186074.14	ENSG00000186074.14	protein_coding	CD300LF
17	gene	72743458	72745051	-	ENSG00000266036.1	ENSG00000266036.1	antisense	MIR3615
17	gene	72744752	72744838	+	ENSG00000264624.1	ENSG00000264624.1	miRNA	MIR3615
17	gene	72744791	72765492	+	ENSG00000109062.5	ENSG00000109062.5	protein_coding	SLC9A3R1
17	gene	72766686	72772506	-	ENSG00000109065.7	ENSG00000109065.7	protein_coding	NAT9
17	gene	72772622	72835918	+	ENSG00000109066.9	ENSG00000109066.9	protein_coding	TMEM104
17	gene	72838162	72857627	-	ENSG00000161509.9	ENSG00000161509.9	protein_coding	GRIN2C
17	gene	72858619	72869156	-	ENSG00000161513.7	ENSG00000161513.7	protein_coding	FDXR
17	gene	72873428	72889708	-	ENSG00000172782.7	ENSG00000172782.7	protein_coding	FADS6
17	gene	72912176	72919351	-	ENSG00000182040.4	ENSG00000182040.4	protein_coding	USH1G
17	gene	72920370	72930007	+	ENSG00000183034.8	ENSG00000183034.8	protein_coding	OTOP2
17	gene	72931814	72946087	+	ENSG00000182938.4	ENSG00000182938.4	protein_coding	OTOP3
17	gene	72946838	72969261	-	ENSG00000167861.11	ENSG00000167861.11	protein_coding	HID1
17	gene	72966799	72971823	+	ENSG00000263586.1	ENSG00000263586.1	antisense	RP11-309N17.4
17	gene	72983727	73001895	+	ENSG00000109089.7	ENSG00000109089.7	protein_coding	CDR2L
17	gene	73008765	73017356	+	ENSG00000167862.5	ENSG00000167862.5	protein_coding	ICT1
17	gene	73027192	73027281	+	ENSG00000252545.1	ENSG00000252545.1	snRNA	RNU6-362P
17	gene	73028670	73061984	+	ENSG00000180901.6	ENSG00000180901.6	protein_coding	KCTD2
17	gene	73034958	73043080	-	ENSG00000167863.7	ENSG00000167863.7	protein_coding	ATP5H
17	gene	73037830	73038102	+	ENSG00000239607.2	ENSG00000239607.2	misc_RNA	RN7SL573P
17	gene	73056586	73056715	-	ENSG00000270993.1	ENSG00000270993.1	pseudogene	RP11-1112G13.3
17	gene	73070401	73075644	+	ENSG00000232724.1	ENSG00000232724.1	pseudogene	AC111186.1
17	gene	73083822	73102257	+	ENSG00000170190.11	ENSG00000170190.11	protein_coding	SLC16A5
17	gene	73085957	73086069	-	ENSG00000206713.1	ENSG00000206713.1	misc_RNA	Y_RNA
17	gene	73106047	73126360	+	ENSG00000125449.2	ENSG00000125449.2	protein_coding	ARMC7
17	gene	73126320	73127890	-	ENSG00000125458.2	ENSG00000125458.2	protein_coding	NT5C
17	gene	73131343	73164376	-	ENSG00000189159.11	ENSG00000189159.11	protein_coding	HN1
17	gene	73134511	73137445	-	ENSG00000265800.1	ENSG00000265800.1	sense_intronic	RP11-649A18.5
17	gene	73141356	73142641	-	ENSG00000263786.1	ENSG00000263786.1	sense_intronic	RP11-649A18.4
17	gene	73141765	73141857	+	ENSG00000252042.1	ENSG00000252042.1	misc_RNA	Y_RNA
17	gene	73161681	73163344	-	ENSG00000265242.1	ENSG00000265242.1	lincRNA	RP11-649A18.7
17	gene	73163408	73179078	-	ENSG00000188612.7	ENSG00000188612.7	protein_coding	SUMO2
17	gene	73201754	73231853	+	ENSG00000125450.6	ENSG00000125450.6	protein_coding	NUP85
17	gene	73232694	73258444	-	ENSG00000125447.12	ENSG00000125447.12	protein_coding	GGA3
17	gene	73257755	73262454	+	ENSG00000125445.6	ENSG00000125445.6	protein_coding	MRPS7
17	gene	73262309	73267308	-	ENSG00000125457.9	ENSG00000125457.9	protein_coding	MIF4GD
17	gene	73267450	73269976	+	ENSG00000263843.1	ENSG00000263843.1	antisense	RP11-649A18.12
17	gene	73269073	73285591	-	ENSG00000125454.7	ENSG00000125454.7	protein_coding	SLC25A19
17	gene	73314157	73401790	-	ENSG00000177885.9	ENSG00000177885.9	protein_coding	GRB2
17	gene	73314159	73315410	-	ENSG00000257073.1	ENSG00000257073.1	pseudogene	AC011933.1
17	gene	73334908	73335228	+	ENSG00000228007.1	ENSG00000228007.1	pseudogene	AC011933.2
17	gene	73340486	73369743	+	ENSG00000265987.1	ENSG00000265987.1	antisense	RP11-16C1.3
17	gene	73367028	73369817	-	ENSG00000264853.1	ENSG00000264853.1	sense_intronic	RP11-16C1.2
17	gene	73390204	73391044	+	ENSG00000265342.1	ENSG00000265342.1	antisense	RP11-16C1.1
17	gene	73402150	73402243	+	ENSG00000264511.1	ENSG00000264511.1	miRNA	MIR3678
17	gene	73405167	73405269	-	ENSG00000223217.1	ENSG00000223217.1	snRNA	RNU6-938P
18	gene	75133575	75272719	+	ENSG00000264015.1	ENSG00000264015.1	lincRNA	RP11-176N18.2
18	gene	75143519	75143645	-	ENSG00000199392.1	ENSG00000199392.1	snoRNA	SNORA25
18	gene	75147209	75149198	-	ENSG00000264736.1	ENSG00000264736.1	pseudogene	BDP1P
18	gene	75334508	75336471	+	ENSG00000264693.1	ENSG00000264693.1	lincRNA	RP11-63N3.1
18	gene	75344884	75345316	-	ENSG00000271702.1	ENSG00000271702.1	pseudogene	RP11-63N3.2
18	gene	75575420	75575523	-	ENSG00000252260.1	ENSG00000252260.1	rRNA	RNA5SP461
18	gene	75683250	75705678	-	ENSG00000265843.2	ENSG00000265843.2	lincRNA	LINC01029
18	gene	75694976	75698566	-	ENSG00000264334.1	ENSG00000264334.1	lincRNA	RP11-671C19.2
18	gene	75796739	75796845	+	ENSG00000199728.1	ENSG00000199728.1	snRNA	RNU6-655P
18	gene	75897223	75900887	+	ENSG00000266213.1	ENSG00000266213.1	lincRNA	RP11-100K18.1
19	gene	12636534	12691789	-	ENSG00000269693.1	ENSG00000269693.1	protein_coding	CTD-2192J16.20
19	gene	12688775	12750912	-	ENSG00000188033.5	ENSG00000188033.5	protein_coding	ZNF490
19	gene	12721732	12742735	+	ENSG00000173875.9	ENSG00000173875.9	protein_coding	ZNF791
19	gene	12740548	12740599	+	ENSG00000221343.1	ENSG00000221343.1	miRNA	AC010422.1
19	gene	12754089	12754733	-	ENSG00000178464.6	ENSG00000178464.6	pseudogene	CTD-2192J16.15
19	gene	12754645	12759211	-	ENSG00000269242.1	ENSG00000269242.1	protein_coding	CTD-2192J16.22
19	gene	12757325	12777556	-	ENSG00000104774.8	ENSG00000104774.8	protein_coding	MAN2B1
19	gene	12775642	12780211	-	ENSG00000269590.1	ENSG00000269590.1	protein_coding	CTD-2192J16.24
19	gene	12777614	12786646	+	ENSG00000123154.7	ENSG00000123154.7	protein_coding	WDR83
19	gene	12778885	12782170	-	ENSG00000105583.5	ENSG00000105583.5	protein_coding	WDR83OS
19	gene	12786531	12792716	-	ENSG00000095059.11	ENSG00000095059.11	protein_coding	DHPS
19	gene	12793507	12798093	-	ENSG00000268945.1	ENSG00000268945.1	lincRNA	CTD-2192J16.26
19	gene	12798867	12807457	-	ENSG00000132004.8	ENSG00000132004.8	protein_coding	FBXW9
19	gene	12799736	12800052	+	ENSG00000267791.1	ENSG00000267791.1	antisense	CTD-2659N19.2
19	gene	12810008	12834825	-	ENSG00000105576.11	ENSG00000105576.11	protein_coding	TNPO2
19	gene	12817263	12817332	-	ENSG00000209702.1	ENSG00000209702.1	snoRNA	SNORD41
19	gene	12836331	12836700	-	ENSG00000267004.1	ENSG00000267004.1	lincRNA	CTD-2659N19.4
19	gene	12841454	12845589	-	ENSG00000123144.6	ENSG00000123144.6	protein_coding	C19orf43
19	gene	12847953	12859137	+	ENSG00000198356.7	ENSG00000198356.7	protein_coding	ASNA1
19	gene	12862516	12869272	+	ENSG00000039987.2	ENSG00000039987.2	protein_coding	BEST2
19	gene	12873817	12983554	-	ENSG00000095066.7	ENSG00000095066.7	protein_coding	HOOK2
19	gene	12895353	12895915	-	ENSG00000267212.1	ENSG00000267212.1	lincRNA	CTD-2659N19.9
19	gene	12897942	12898006	+	ENSG00000263800.1	ENSG00000263800.1	miRNA	MIR5684
19	gene	12902310	12904124	+	ENSG00000171223.4	ENSG00000171223.4	protein_coding	JUNB
19	gene	12907634	12912694	-	ENSG00000167815.7	ENSG00000167815.7	protein_coding	PRDX2
19	gene	12907637	12912663	+	ENSG00000267062.1	ENSG00000267062.1	antisense	CTD-2659N19.10
19	gene	12917394	12924452	+	ENSG00000104889.4	ENSG00000104889.4	protein_coding	RNASEH2A
19	gene	12936292	12946242	-	ENSG00000132026.9	ENSG00000132026.9	protein_coding	RTBDN
19	gene	12936525	12943797	+	ENSG00000267424.1	ENSG00000267424.1	antisense	CTD-2265O21.3
19	gene	12944765	12985765	+	ENSG00000105613.5	ENSG00000105613.5	protein_coding	MAST1
19	gene	12983475	12983544	-	ENSG00000265759.1	ENSG00000265759.1	miRNA	AC020934.1
19	gene	12986025	12992282	-	ENSG00000105612.4	ENSG00000105612.4	protein_coding	DNASE2
19	gene	12991783	12994902	+	ENSG00000267735.1	ENSG00000267735.1	antisense	CTD-2265O21.7
19	gene	12995237	12997995	-	ENSG00000105610.4	ENSG00000105610.4	protein_coding	KLF1
19	gene	13001840	13025021	+	ENSG00000105607.8	ENSG00000105607.8	protein_coding	GCDH
19	gene	13004947	13005694	+	ENSG00000240616.1	ENSG00000240616.1	pseudogene	AD000092.3
19	gene	13009600	13030090	-	ENSG00000161860.7	ENSG00000161860.7	protein_coding	SYCE2
19	gene	13031134	13031218	+	ENSG00000266721.1	ENSG00000266721.1	miRNA	MIR5695
19	gene	13033293	13044851	-	ENSG00000179115.6	ENSG00000179115.6	protein_coding	FARSA
19	gene	13041336	13044110	+	ENSG00000266975.1	ENSG00000266975.1	antisense	CTC-425F1.2
19	gene	13049392	13055303	+	ENSG00000179218.9	ENSG00000179218.9	protein_coding	CALR
19	gene	13054932	13055301	-	ENSG00000267458.1	ENSG00000267458.1	antisense	CTC-425F1.4
19	gene	13056669	13064456	+	ENSG00000179262.5	ENSG00000179262.5	protein_coding	RAD23A
19	gene	13064972	13068050	-	ENSG00000179271.1	ENSG00000179271.1	protein_coding	GADD45GIP1
19	gene	13069669	13069761	+	ENSG00000222492.3	ENSG00000222492.3	miRNA	AC092069.1
19	gene	13075973	13085567	+	ENSG00000179284.4	ENSG00000179284.4	protein_coding	DAND5
19	gene	13106422	13209610	+	ENSG00000008441.12	ENSG00000008441.12	protein_coding	NFIX
19	gene	13124476	13125325	-	ENSG00000267417.1	ENSG00000267417.1	antisense	CTC-239J10.1
19	gene	13180610	13182188	-	ENSG00000267610.1	ENSG00000267610.1	antisense	AC007787.2
19	gene	19623227	19626838	-	ENSG00000178093.12	ENSG00000178093.12	protein_coding	TSSK6
19	gene	19626545	19644285	+	ENSG00000186010.14	ENSG00000186010.14	protein_coding	NDUFA13
19	gene	19627036	19648390	+	ENSG00000250067.7	ENSG00000250067.7	protein_coding	YJEFN3
19	gene	19627036	19646885	+	ENSG00000258674.5	ENSG00000258674.5	protein_coding	CTC-260F20.3
19	gene	19649057	19657468	+	ENSG00000160161.5	ENSG00000160161.5	protein_coding	CILP2
19	gene	19672522	19729725	-	ENSG00000105717.9	ENSG00000105717.9	protein_coding	PBX4
19	gene	19698900	19699224	-	ENSG00000267178.3	ENSG00000267178.3	pseudogene	PHF5CP
19	gene	19717159	19719469	+	ENSG00000259242.2	ENSG00000259242.2	antisense	AC002306.1
19	gene	19734477	19739739	-	ENSG00000064547.9	ENSG00000064547.9	protein_coding	LPAR2
19	gene	19740285	19754476	-	ENSG00000089639.6	ENSG00000089639.6	protein_coding	GMIP
19	gene	19756007	19774502	-	ENSG00000105726.12	ENSG00000105726.12	protein_coding	ATP13A1
19	gene	19779605	19794318	+	ENSG00000181896.7	ENSG00000181896.7	protein_coding	ZNF101
19	gene	19810012	19810218	-	ENSG00000271283.1	ENSG00000271283.1	pseudogene	CTC-412M14.6
19	gene	19819774	19821274	+	ENSG00000270402.1	ENSG00000270402.1	pseudogene	CTC-412M14.5
19	gene	19821280	19843906	-	ENSG00000105708.8	ENSG00000105708.8	protein_coding	ZNF14
19	gene	19861427	19863353	+	ENSG00000271499.1	ENSG00000271499.1	pseudogene	CTC-559E9.9
19	gene	19868175	19887232	-	ENSG00000266904.1	ENSG00000266904.1	lincRNA	LINC00663
19	gene	19871847	19932525	-	ENSG00000267581.1	ENSG00000267581.1	lincRNA	CTC-559E9.4
19	gene	19879540	19879798	+	ENSG00000267693.1	ENSG00000267693.1	pseudogene	CTC-559E9.2
19	gene	19887411	19945736	+	ENSG00000267419.1	ENSG00000267419.1	processed_transcript	CTC-559E9.6
19	gene	19896648	19932560	-	ENSG00000081665.9	ENSG00000081665.9	protein_coding	ZNF506
